Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Melbourne Avenue, Palmers Green","£600,000",Terraced,3.0,1.0,"1,192 sq ft"
"Amory Tower, 
203 Marsh Wall, E14","£600,000",Flat,1.0,1.0,580 sq ft
"Ivor Court, Regent's Park, London, NW1","£600,000",Flat,1.0,1.0,625 sq ft
"Lambrook Terrace, London, SW6","£600,000",Apartment,2.0,1.0,660 sq ft
"Glenloch Road, Belsize Park","£600,000",Flat,2.0,1.0,Ask agent
"Hesperus Crescent, E14, Canary Wharf, London, E14","£600,000",Terraced,2.0,1.0,951 sq ft
"Clapham Common South Side, Clapham","£600,000",Flat,2.0,1.0,Ask agent
"Riverside Walk, Isleworth, TW7","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Poplars Road, Walthamstow","£600,000",Terraced,3.0,1.0,"1,012 sq ft"
"Helvetia Street, London, SE6","£600,000",End of Terrace,5.0,3.0,Ask agent
"The Triangle, Cyrus Street, London, EC1","£600,000",Flat,2.0,1.0,Ask agent
"Eaststand Apartments, Highbury and Islington, London, N5","£600,000",Flat,1.0,1.0,568 sq ft
"Essex Avenue, Isleworth, TW7","£600,000",Terraced,4.0,2.0,"1,389 sq ft"
"Tyger House, Woolwich Riverside, London, SE18","£600,000",Flat,2.0,2.0,778 sq ft
"Lakeside Drive, Park Royal, LONDON, NW10","£600,000",Flat,3.0,2.0,"1,000 sq ft"
"Rosendale Road, West Dulwich, SE21","£600,000",Flat,3.0,2.0,Ask agent
"Truslove Road, West Norwood","£600,000",Semi-Detached,4.0,2.0,Ask agent
"Rotherhithe New Road, London, SE16","£600,000",Apartment,2.0,1.0,873 sq ft
"33 Lancaster Avenue, West Norwood, SE27","£600,000",Flat,2.0,1.0,Ask agent
"Lacy Road, Putney, London, SW15","£600,000",Apartment,2.0,2.0,602 sq ft
"Plantation Wharf Quay, Battersea, SW11","£600,000",House Boat,3.0,2.0,"1,120 sq ft"
"Lower Marsh, London, SE1","£600,000",Apartment,2.0,1.0,Ask agent
"Queensthorpe Mews, Sydenham, SE26","£599,999",House,2.0,2.0,773 sq ft
"Laker House, Royal Wharf, E16","£600,000",Apartment,2.0,2.0,Ask agent
"Exchange Building, Shoreditch, E1","£600,000",Apartment,1.0,1.0,615 sq ft
"Kenilworth Gardens, London","£600,000",Town House,3.0,2.0,Ask agent
"Greenleaf Road, Walthamstow","£600,000",Maisonette,2.0,1.0,Ask agent
"Acacia Road, Walthamstow","£600,000",House,2.0,1.0,802 sq ft
"Selby Court, 10A Station Road, London, N11","£600,000",Flat,3.0,2.0,Ask agent
"Halstead Road, London, Greater London, N21 3DT","£600,000",End of Terrace,2.0,2.0,Ask agent
"Dawson Street, Hackney, London, E2","£600,000",Flat,1.0,1.0,591 sq ft
"St. John's Hill, SW11","£600,000",Apartment,2.0,1.0,Ask agent
"Stockwell Road, London","£600,000",Apartment,2.0,2.0,Ask agent
"Chetwode Road, SW17","£600,000",Apartment,2.0,1.0,564 sq ft
"Bezier Apartments, 91 City Road, EC1Y","£600,000",Apartment,1.0,1.0,591 sq ft
"Canberra Road, Charlton, SE7","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Medley Road, West Hampstead","£600,000",Flat,2.0,1.0,Ask agent
"Lavender Hill, Battersea","£600,000",Flat,2.0,2.0,Ask agent
"Discovery Dock Apartments East, 3 South Quay Square, London, E14","£600,000",Apartment,2.0,2.0,856 sq ft
"Sun Lane, London","£600,000",Link Detached House,2.0,1.0,Ask agent
"Crowder Street, Tower Hill, London, E1","£600,000",Flat,3.0,2.0,933 sq ft
"Edgarley Terrace, Fulham, London, SW6","£600,000",Maisonette,2.0,2.0,Ask agent
"King Street, London, W6","£600,000",Apartment,3.0,3.0,Ask agent
"Clapham Common South Side, London, SW4","£600,000",Flat,2.0,1.0,658 sq ft
"Sumner Road, Peckham, London, SE15","£600,000",Flat,2.0,1.0,793 sq ft
"Kew Bridge Road, Brentford, TW8","£600,000",Apartment,2.0,2.0,Ask agent
"Warehouse W, E16, Docklands, London, E16","£600,000",Flat,2.0,2.0,"1,106 sq ft"
"Caledonian Road, Islington","£600,000",Flat,2.0,1.0,Ask agent
"Rosefinch Apartments, 7 Shearwater Drive, London, NW9","£600,000",Apartment,2.0,2.0,775 sq ft
"The Causeway, Teddington","£600,000",Flat,2.0,1.0,Ask agent
"Newent Close, London","£600,000",House,2.0,2.0,Ask agent
"Albatross Way, London, SE16","£600,000",Flat,2.0,2.0,Ask agent
Bessemer Place Greenwich SE10,"£600,000",Apartment,2.0,2.0,Ask agent
"Penny Lodge, Amberley Road, Palmers Green","£600,000",Apartment,2.0,1.0,737 sq ft
"Queen Mary Avenue, London","£600,000",Apartment,3.0,2.0,"1,207 sq ft"
Telegraph Avenue London SE10,"£600,000",Apartment,2.0,2.0,Ask agent
"Bonsai Point, 399 Edgware Road, Colindale, London, NW9","£600,000",Apartment,3.0,2.0,"1,050 sq ft"
"Drake House, St. George Wharf, SW8","£600,000",Apartment,2.0,2.0,737 sq ft
"Waverley Road, London, E18","£600,000",End of Terrace,2.0,1.0,968 sq ft
"Redcross Way, London, SE1","£600,000",Apartment,2.0,1.0,722 sq ft
"47 Pilot Walk, Greenwich Village, London, SE10","£600,000",Apartment,2.0,2.0,Ask agent
"Holyport Road, London, SW6","£600,000",Terraced,2.0,,"1,076 sq ft"
"Wards Place, Canary Wharf, E14","£600,000",Apartment,1.0,1.0,528 sq ft
"Chelsea Embankment, Chelsea, London, SW3","£600,000",Studio,,1.0,327 sq ft
"Avantgarde Place, London, E1","£600,000",Flat,1.0,1.0,Ask agent
"College Road, London, NW10","£600,000",Apartment,2.0,1.0,Ask agent
"Coverton Road, Tooting Broadway, London, SW17","£600,000",Flat,2.0,1.0,775 sq ft
"Braeburn Mansions, Mary Neuner Road, Alexandra Gate, N8","£600,000",Apartment,2.0,2.0,923 sq ft
"Elmhurst Mansions, Edgeley Road, Clapham, SW4","£600,000",Flat,2.0,1.0,670 sq ft
"Keogh Road, Stratford, London, E15","£600,000",Terraced,3.0,1.0,"1,229 sq ft"
"Peacock Court, Samuel Square, W14","£600,000",Apartment,1.0,1.0,Ask agent
"Woodside Lane, London","£600,000",Ground Flat,3.0,1.0,Ask agent
"Roosevelt Tower, 
18 Williamsburg Plaza, E14","£600,000",Flat,2.0,2.0,835 sq ft
"Pragnell Road, Lee","£600,000",House,4.0,2.0,Ask agent
"Hazeldean Road, Harlesden, London, NW10","£600,000",Terraced,3.0,1.0,905 sq ft
"Nursery Lane, Bethnal Green","£600,000",Flat,2.0,1.0,Ask agent
"Caledonian Road, King's Cross, London, N1","£600,000",Flat,2.0,2.0,648 sq ft
"Eden Grove, Holloway","£600,000",Flat,2.0,2.0,Ask agent
"Bowen Drive, Charlton","£600,000",Flat,3.0,2.0,Ask agent
"College Road, London, NW10","£600,000",Apartment,2.0,1.0,721 sq ft
"Powys Mews, Palmers Green, London, N13","£600,000",Town House,2.0,2.0,Ask agent
"New Brent Cross Town, Brent Cross","£600,000",Apartment,2.0,2.0,Ask agent
"Terrapin Road, London, SW17","£600,000",Apartment,2.0,1.0,566 sq ft
"Tintagel Crescent, East Dulwich, SE22","£600,000",End of Terrace,2.0,1.0,662 sq ft
"Crest Road, Gladstone Park, London, NW2","£600,000",Terraced,4.0,1.0,"1,300 sq ft"
"Castle Street, Upton Park, London, E13","£600,000",Terraced,3.0,2.0,"1,323 sq ft"
"Queensthorpe Mews, Queensthorpe Road, London","£600,000",House,2.0,1.0,Ask agent
"Hermitage Waterside, Thomas More Street, London, E1W","£600,000",Apartment,2.0,2.0,793 sq ft
"Keswick Road, Putney, London, SW15","£600,000",Flat,2.0,1.0,829 sq ft
"Union Road, London, SW4","£600,000",Flat,3.0,1.0,962 sq ft
"Tottenhall Road, Palmers Green, N13","£600,000",Terraced,3.0,1.0,Ask agent
"The 1840, St Georges Gardens,
Glenburnie Road, 
London, 
SW17 7DJ","£600,000",Apartment,2.0,2.0,723 sq ft
"Boardwalk Place, 
South Quay, E14","£600,000",Flat,2.0,2.0,855 sq ft
"Ringwood Gardens, London, SW15","£600,000",Terraced,5.0,,Ask agent
"Enterprise Way, 
Wandsworth, SW18","£600,000",Flat,2.0,2.0,Ask agent
"Conway Street, 
Fitzrovia, W1T","£600,000",Flat,1.0,1.0,Ask agent
"Queens Avenue, Whetstone","£600,000",Flat,2.0,1.0,Ask agent
"Carter Street, 
Walworth, SE17","£600,000",Flat,3.0,1.0,742 sq ft
"Melvin Hall, Golders Green NW11","£600,000",Flat,2.0,2.0,Ask agent
"Firs Park Avenue, London","£600,000",Terraced,3.0,1.0,Ask agent
"St Gabriel Walk, Elephant and Castle, London, SE1","£600,000",Flat,2.0,1.0,770 sq ft
"Winston Avenue, London","£600,000",Semi-Detached Bungalow,2.0,1.0,Ask agent
"Hornsey Lane Gardens, Highgate, N6","£600,000",Flat,1.0,1.0,614 sq ft
"St. Augustines Road, Camden, London, NW1","£600,000",Flat,2.0,1.0,514 sq ft
"Killick Way, London, E1","£600,000",Ground Flat,3.0,1.0,"1,062 sq ft"
"Wimbledon Park Side, London","£600,000",Flat,3.0,1.0,Ask agent
"Smugglers Way, Wandsworth, London, SW18","£600,000",Flat,2.0,2.0,794 sq ft
"Balmoral Apartments, South Wharf Road, Paddington, W2","£600,000",Apartment,1.0,1.0,452 sq ft
"Royal Crest Avenue, London, E16","£600,000",Apartment,2.0,2.0,Ask agent
"Lydhurst Avenue, Streatham","£600,000",Flat,2.0,1.0,Ask agent
"Maswell Park Road, Hounslow, TW3","£600,000",Semi-Detached,3.0,1.0,"1,015 sq ft"
"Anson Road, Tufnell Park","£600,000",Flat,2.0,1.0,786 sq ft
"Stockwell Road, London, SW9","£600,000",Apartment,2.0,2.0,840 sq ft
"Apartment 105, District Court, 26 Commercial Road, London","£600,000",Apartment,1.0,1.0,Ask agent
"Waite Davies Road, Lee","£600,000",Semi-Detached,3.0,1.0,Ask agent
"New Park Avenue, Palmers Green, N13","£600,000",End of Terrace,3.0,2.0,892 sq ft
"Summers Row, North Finchley","£600,000",Terraced,2.0,1.0,Ask agent
"Seacon Wharf, 4 Hutchings street, E14","£600,000",Apartment,2.0,2.0,Ask agent
"Courthouse Road, North Finchley","£600,000",Semi-Detached,3.0,2.0,Ask agent
Drake House Victory Place London,"£600,000",Apartment,2.0,2.0,Ask agent
"Morris Street, London, E1","£600,000",Terraced,3.0,1.0,Ask agent
"John Cabot House, Royal Wharf,  E16","£600,000",Flat,2.0,2.0,Ask agent
Mary Neuner Road London N8,"£600,000",Apartment,2.0,2.0,Ask agent
"Fairwater House, Royal Wharf, E16","£600,000",Apartment,2.0,2.0,Ask agent
"Osiers Road, Wandsworth","£600,000",Flat,2.0,2.0,Ask agent
"Tottenhall Road, Palmers Green, N13","£600,000",Terraced,4.0,1.0,Ask agent
"Courthouse Way, Wandsworth","£600,000",Apartment,2.0,2.0,794 sq ft
"Topham Street, Clerkenwell, London, EC1R","£600,000",Flat,2.0,2.0,734 sq ft
"Charlton Church Lane, Charlton, SE7","£600,000",Terraced,4.0,2.0,Ask agent
"Ladbroke Gardens, Notting Hill","£600,000",Flat,1.0,1.0,440 sq ft
"Christian Fields, London","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Cutter Lane, North Greenwich, London, SE10","£600,000",Flat,1.0,1.0,508 sq ft
"East Dulwich Road, East Dulwich, London, SE22","£600,000",Flat,2.0,1.0,797 sq ft
"Cutter Lane, London","£600,000",Flat,1.0,1.0,548 sq ft
"Pipit Drive, London, SW15","£600,000",Apartment,2.0,2.0,806 sq ft
"Gaumont Place, Streatham Hill, SW2","£600,000",Apartment,2.0,2.0,Ask agent
"St. Johns Avenue, Harlesden","£600,000",Flat,3.0,2.0,Ask agent
"Bushmoor Crescent, London, SE18","£600,000",House,3.0,1.0,991 sq ft
"Abbey Road, London","£600,000",End of Terrace,3.0,1.0,Ask agent
"Wandsworth Bridge Road, London, SW6","£600,000",Flat,2.0,1.0,883 sq ft
"Hill House, 17 Highgate Hill, London, N19","£600,000",Apartment,1.0,1.0,636 sq ft
"Kenilworth Crescent, Enfield","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Hill House, 
17 Highgate Hill, N19","£600,000",Flat,1.0,1.0,635 sq ft
"Sellincourt Road, Tooting","£600,000",Maisonette,3.0,1.0,Ask agent
"Fitzgeorge Avenue, West Kensington, London, W14","£600,000",Flat,2.0,1.0,749 sq ft
"Albion Yard, Whitechapel Road, London, E1","£600,000",Flat,2.0,1.0,Ask agent
"St Marks Road, London, W10","£600,000",Flat,1.0,1.0,Ask agent
"Canonbury Street, LONDON, N1","£600,000",Flat,1.0,1.0,600 sq ft
"Curing House, 18 Remus Road, London, E3","£600,000",Apartment,2.0,1.0,884 sq ft
"6 Florist Mews, Catford, London SE6 2BN","£600,000",House of Multiple Occupation,4.0,,961 sq ft
"Crewdson Road, Oval, SW9 0LJ","£600,000",Flat,3.0,2.0,Ask agent
"Harrow Road, Leytonstone, London, E11","£600,000",Terraced,3.0,1.0,926 sq ft
"Hassocks Road, Streatham Vale, SW16","£600,000",Semi-Detached,4.0,2.0,Ask agent
"Wimbledon Park Side, Wimbledon Village","£600,000",Flat,3.0,1.0,Ask agent
"West Ella Road, London","£600,000",House,3.0,1.0,"1,308 sq ft"
"West Hill, Putney, London, SW15","£600,000",Apartment,2.0,2.0,865 sq ft
"Monk Terrace, Vancouver Road, London, SE23","£600,000",House,4.0,3.0,Ask agent
"Offenham Road, London, SW9","£600,000",Apartment,2.0,2.0,860 sq ft
"Palgrave Gardens, NW1, Marylebone, London, NW1","£600,000",Flat,1.0,1.0,564 sq ft
"Kelly Avenue, London","£600,000",Apartment,3.0,1.0,Ask agent
"Queensbridge Road, Bethnal Green","£600,000",Flat,2.0,2.0,Ask agent
"Long Street, Shoreditch","£600,000",Flat,2.0,1.0,Ask agent
"Sandhurst Road, London, SE6","£600,000",Terraced,4.0,2.0,"1,152 sq ft"
"Pollards Hill South, Norbury, London, SW16","£600,000",Semi-Detached,3.0,1.0,975 sq ft
"Northway, Morden, SM4","£600,000",Terraced,3.0,1.0,Ask agent
"10 High Timber Street, London, EC4V","£600,000",Flat,1.0,1.0,655 sq ft
"Maurice Avenue, Noel Park, London, N22","£600,000",Terraced,2.0,1.0,Ask agent
"Elmfield Way, London, W9","£600,000",Apartment,2.0,2.0,Ask agent
"Sky Gardens, 155 Wandsworth Road, London, SW8","£600,000",Apartment,1.0,1.0,495 sq ft
"Wimbledon Park Side, London, SW19","£600,000",Flat,3.0,1.0,983 sq ft
"Alvanley Gardens, West Hampstead","£600,000",Apartment,2.0,2.0,Ask agent
"Filmer Road, London, SW6","£600,000",Flat,1.0,1.0,758 sq ft
"Parr's Way, Hammersmith, W6","£600,000",Apartment,1.0,1.0,Ask agent
"Building 48, Marlborough Road, Woolwich, SE18","£600,000",Apartment,2.0,2.0,Ask agent
Sydenham Park Rd,"£600,000",House,2.0,2.0,Ask agent
"Brampton Grove, London","£600,000",Flat,2.0,2.0,Ask agent
"Brampton Grove, London","£600,000",Flat,2.0,2.0,Ask agent
"Fairmont Avenue, Canary Wharf","£600,000",Flat,2.0,2.0,Ask agent
"Chiswick High Road, Chiswick, London, W4","£600,000",,2.0,1.0,Ask agent
"Lithos Road, London, NW3","£600,000",Apartment,2.0,2.0,Ask agent
"Haverstock Hill, Hampstead, London, NW3","£600,000",Flat,2.0,1.0,638 sq ft
"The Ariel, Television Centre, Wood Lane, London, W12","£600,000",Apartment,,1.0,406 sq ft
"Queensway, Queensway, London, W2","£600,000",Flat,1.0,1.0,608 sq ft
"King Street, Hammersmith","£600,000",Flat,3.0,3.0,Ask agent
"Brumwell Avenue, London, SE18","£600,000",Flat,3.0,2.0,Ask agent
"Queensborough Terrace, Bayswater","£600,000",Flat,2.0,1.0,Ask agent
"South Quay Square, London, E14","£600,000",Penthouse,2.0,2.0,Ask agent
"Wrottesley Road, Willesden Junction, NW10","£600,000",Ground Flat,2.0,1.0,748 sq ft
"Lloyds Row, Clerkenwell","£600,000",Flat,2.0,1.0,Ask agent
"Lillie Road, Fulham","£600,000",Flat,2.0,2.0,Ask agent
"Langdale Close, Elephant and Castle, London, SE17","£600,000",Flat,2.0,1.0,831 sq ft
"Highgate, London,  N6, N6","£600,000",End of Terrace,3.0,1.0,629 sq ft
Marsh Wall London E14,"£600,000",Flat,1.0,1.0,Ask agent
"Bexhill Road, London, N11","£600,000",End of Terrace,4.0,2.0,"1,249 sq ft"
"Iverson Point, 
4 Harrison Walk, SE10","£600,000",Flat,2.0,2.0,837 sq ft
"Cumberland Basin, Regents Park","£600,000",House Boat,2.0,2.0,391 sq ft
"Gilbey House, 
38 Jamestown Road, NW1","£600,000",Flat,1.0,1.0,Ask agent
"Hertsmere Road, Canary Wharf, London, E14","£600,000",Flat,1.0,2.0,784 sq ft
"Meadowlark House
Moorhen Drive off Perryfield Way
London
NW9 7DL","£600,000",Apartment,3.0,,Ask developer
"Glengall Road, London, NW6","£600,000",Apartment,2.0,2.0,786 sq ft
"Land At Adelaide Avenue, Brockley, Brockley, SE4","£600,000",Land,,,Ask agent
"Queens Avenue, London","£600,000",End of Terrace,2.0,2.0,Ask agent
"Peckham Rye, London","£600,000",Apartment,2.0,1.0,Ask agent
"Princes Avenue, N13 6HB","£600,000",Terraced,3.0,1.0,Ask agent
"Ormiston Grove, Shepherds Bush, London","£600,000",Flat,2.0,2.0,726 sq ft
"Orchid Apartments, Crowder Street, London, E1","£600,000",Apartment,3.0,2.0,Ask agent
"Atherfold Road, Clapham, SW9","£600,000",Ground Flat,2.0,2.0,769 sq ft
"Carr Street, London, E14 7SU","£600,000",End of Terrace,3.0,1.0,947 sq ft
"Uxbridge Road, London, W3","£600,000",Apartment,2.0,2.0,950 sq ft
"Tarling House, Elephant and Castle, London, SE17","£600,000",Flat,1.0,1.0,620 sq ft
"Bawley Court, Magellan Boulevard, London, E16","£600,000",Duplex,3.0,1.0,Ask agent
"Knotts Green Road, Leyton, London, E10","£600,000",End of Terrace,3.0,1.0,Ask agent
"Webber Street, London, SE1","£600,000",Apartment,2.0,2.0,Ask agent
"Osiers Road, London, SW18","£600,000",Apartment,2.0,2.0,Ask agent
"Dressington Avenue, London, SE4","£600,000",Terraced,3.0,1.0,Ask agent
"Hawarden Grove, Herne Hill","£600,000",Flat,3.0,1.0,Ask agent
"York Way, King's Cross, London, N7","£600,000",Flat,1.0,1.0,604 sq ft
"8 Twycross Mews, London","£600,000",Semi-Detached,2.0,2.0,Ask agent
"Hardwicks Square, 
Wandsworth, SW18","£600,000",Flat,2.0,2.0,984 sq ft
"Fortis Green Road, London","£600,000",Apartment,3.0,1.0,Ask agent
"Denmark Hill, Camberwell","£600,000",Flat,2.0,1.0,Ask agent
"Philbeach Gardens, Earls Court","£600,000",Flat,1.0,1.0,Ask agent
"New Providence Wharf, London, E14","£600,000",Apartment,2.0,2.0,"1,046 sq ft"
"Copperfield Road, Bow","£600,000",Flat,2.0,1.0,Ask agent
"Nursery Street, Tottenham, London, N17","£600,000",Terraced,4.0,2.0,"1,117 sq ft"
"251 Southwark Bridge Road, Elephant And Castle, London, SE1","£600,000",Apartment,1.0,1.0,Ask agent
"King Street, Hammersmith","£600,000",Flat,3.0,2.0,Ask agent
"Beckford Building, West Hampstead Square, NW6","£600,000",Apartment,1.0,1.0,Ask agent
"Spencer Road, London, W3 6DN","£600,000",Flat,2.0,2.0,750 sq ft
"Clement Avenue, Clapham","£600,000",Flat,2.0,1.0,Ask agent
"Falcon Road, Battersea","£600,000",Flat,2.0,1.0,Ask agent
"Eleanor Road, London, N11","£600,000",Terraced,2.0,2.0,Ask agent
"Shelbourne Road, London, N17","£600,000",Semi-Detached,3.0,1.0,"1,129 sq ft"
"Ringwood Gardens, London","£600,000",House,3.0,2.0,"1,262 sq ft"
"Maida Way, North Chingford, E4","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Skeltons Lane, London","£600,000",Terraced,3.0,1.0,Ask agent
"Waverley Road, South Woodford","£600,000",Terraced,2.0,1.0,Ask agent
"Buckhold Road, 
Wandsworth Park, SW18","£600,000",Flat,2.0,2.0,Ask agent
"Ardoch Road, London","£600,000",Terraced,3.0,1.0,Ask agent
"Gable Lodge, Essex Road, Islington, N1","£600,000",Apartment,2.0,1.0,Ask agent
"Queensland Road, London, N7","£600,000",Apartment,2.0,2.0,867 sq ft
"Bondway, Nine Elms, SW8","£600,000",Apartment,1.0,1.0,480 sq ft
"Casterbridge Road, London, SE3","£600,000",House,3.0,1.0,"1,084 sq ft"
"Book House, 261A City Road, London, EC1V","£600,000",Apartment,1.0,1.0,548 sq ft
"Tavistock Place, Bloomsbury","£600,000",Flat,2.0,1.0,Ask agent
"West Heath Road, Abbey Wood, London, SE2","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Albert Bridge Road, London, SW11","£600,000",Flat,1.0,1.0,610 sq ft
"Lucienne Court, 72 Lindfield Street, Poplar, London, E14","£600,000",Penthouse,2.0,2.0,"1,086 sq ft"
"Fulham Road, London, SW6","£600,000",Flat,2.0,2.0,693 sq ft
"Dolben Court, Montaigne Close, Westminster, London SW1P","£600,000",Flat,1.0,1.0,567 sq ft
"Scawfell Street, Hoxton, E2","£600,000",Apartment,1.0,1.0,625 sq ft
"Ingleway, North Finchley","£600,000",Semi-Detached,3.0,1.0,Ask agent
"Review Road, London","£600,000",Terraced,4.0,2.0,"1,168 sq ft"
"Cremer Street, Hoxton, Hackney, E2","£600,000",Apartment,2.0,1.0,775 sq ft
"Cherrydown Avenue, Chingford","£600,000",House,4.0,2.0,"1,209 sq ft"
"Elm Grove, Wimbledon","£600,000",Flat,2.0,2.0,721 sq ft
"College Road, London, NW10","£600,000",Flat,2.0,1.0,571 sq ft
"Montaigne Close, London","£600,000",Flat,1.0,1.0,Ask agent
"Ocean Wharf, Canary Wharf, E14","£600,000",Flat,2.0,2.0,840 sq ft
"New Providence Wharf, Fairmont Avenue, London, E14","£600,000",Apartment,2.0,2.0,Ask agent
"Sinclair Gardens, West Kensington","£600,000",Flat,2.0,1.0,Ask agent
"Rokesly Avenue, London","£600,000",Flat,3.0,1.0,Ask agent
"Berglen Court, Branch Road, E14","£600,000",Apartment,2.0,2.0,753 sq ft
"Crewdson Road, Oval, London, SW9","£600,000",Flat,2.0,1.0,878 sq ft
"Regency Court, South Woodford High Road, London, E18","£600,000",Penthouse,3.0,2.0,947 sq ft
"283 Kennington Lane, London, SE11","£600,000",Apartment,1.0,1.0,431 sq ft
"Messina Avenue, West Hampstead","£600,000",Flat,2.0,1.0,Ask agent
"Fountain Park Way, White City, W12","£600,000",Apartment,1.0,1.0,466 sq ft
"Grittleton Road, London, W9","£600,000",Apartment,1.0,1.0,Ask agent
"Ivydale Road, London","£600,000",Apartment,2.0,1.0,Ask agent
"High Road, London","£600,000",Flat,2.0,2.0,Ask agent
"Bathurst Gardens, Kensal Rise","£600,000",Flat,2.0,1.0,Ask agent
"John Donne Way, London, SE10","£600,000",Flat,3.0,2.0,Ask agent
"Wedmore Gardens, Islington, London, N19","£600,000",End of Terrace,2.0,1.0,554 sq ft
