Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Chiswick High Road, Chiswick","£475,000",Flat,1.0,1.0,Ask agent
"Falcon Way, Isle Of Dogs, E14","£475,000",Apartment,2.0,1.0,618 sq ft
"Nightingale Lane, London, SW12","£475,000",Apartment,3.0,,Ask agent
"Acacia Road, Acton","£475,000",Flat,2.0,1.0,Ask agent
"Falmouth Road, Borough","£475,000",Flat,3.0,1.0,Ask agent
"Abbey Wall, Station Road, London","£475,000",Flat,1.0,1.0,Ask agent
"Queens Court, Bayswater, London, W2","£475,000",Flat,1.0,1.0,401 sq ft
"Osborne Road, Willesden Green NW10","£475,000",Apartment,2.0,1.0,592 sq ft
"Garratt Lane, Earlsfield","£475,000",Flat,2.0,1.0,"5,866 sq ft"
"Greenwich High Road, Greenwich","£475,000",Flat,2.0,1.0,Ask agent
"Framlingham Crescent, Mottingham, SE9","£475,000",End of Terrace,3.0,1.0,771 sq ft
"Beaumont Walk, 
Chalk Farm, NW3","£475,000",Flat,1.0,1.0,Ask agent
"Ballards Lane, Finchley, N3","£475,000",Apartment,2.0,1.0,801 sq ft
"Hill Court, Stanhope Road, London, N6","£475,000",Flat,1.0,1.0,Ask agent
"Mill Lane, West Hampstead, NW6","£475,000",Apartment,1.0,1.0,782 sq ft
"Province Square, London, E14","£475,000",Flat,2.0,2.0,723 sq ft
"Holland Gardens, Brentford","£475,000",Apartment,2.0,2.0,Ask agent
"Aynhoe Road, 
Kensington Olympia, W14","£475,000",Flat,2.0,1.0,495 sq ft
"Highbury Stadium Square, London, N5","£475,000",Flat,1.0,1.0,Ask agent
"Bishops Road, London, SW6","£475,000",Apartment,1.0,1.0,392 sq ft
"Broadway Market, London Fields","£475,000",Flat,1.0,1.0,Ask agent
"St Aubins Court, De Beauvoir Estate, London,","£475,000",Maisonette,3.0,1.0,896 sq ft
"Commercial Road, London, E14","£475,000",Flat,2.0,2.0,Ask agent
"Kings Head Hill, Chingford, London","£475,000",Detached,3.0,1.0,Ask agent
"Telegraph Ave, Colindale, London, NW9","£475,000",Flat,2.0,2.0,871 sq ft
"Estcourt Road, Fulham","£475,000",Apartment,1.0,1.0,Ask agent
"Victory Parade, Woolwich, SE18","£475,000",Flat,2.0,1.0,Ask agent
"Setchell Way, London, SE1","£475,000",Terraced,2.0,1.0,Ask agent
"Vauxhall Bridge Road, Pimlico, London, SW1V","£475,000",Flat,2.0,1.0,666 sq ft
"Grenville Road, London","£475,000",Flat,2.0,1.0,Ask agent
"Broomhouse Lane, London, SW6","£475,000",Flat,2.0,1.0,Ask agent
"Esquared Apartments, Allgood Street, E2, Hackney, London, E2","£475,000",Flat,1.0,1.0,499 sq ft
"Fairmead Lodge, 8 The Ridgeway, Enfield, EN2","£475,000",Flat,2.0,1.0,Ask agent
"The Alma, Spitalfields, E1","£475,000",Flat,1.0,1.0,459 sq ft
"Hillview Gardens,
Hendon,
NW4 2JR","£475,000",Apartment,1.0,1.0,547 sq ft
"Moulding Lane, London, SE14","£475,000",Apartment,2.0,2.0,Ask agent
"Barry Blandford Way, Canary Wharf","£475,000",Flat,2.0,2.0,Ask agent
"Crystal Palace Road, East Dulwich, London","£475,000",Apartment,2.0,2.0,871 sq ft
"Mannock Road, London, N22","£475,000",Apartment,2.0,1.0,Ask agent
"Broomfield Road, Kew, TW9","£475,000",Apartment,2.0,1.0,Ask agent
"Pentyre Avenue, Edmonton, London, N18","£475,000",Terraced,3.0,1.0,Ask agent
"Amhurst Road, Hackney","£475,000",Flat,3.0,1.0,Ask agent
"Hornsey Lane, Highgate","£475,000",Flat,2.0,1.0,Ask agent
"Oval Road, Camden Town","£475,000",Flat,1.0,1.0,Ask agent
"6 & 8 Avarn Road, Tooting, London SW17 9HA","£475,000",Ground Maisonette,2.0,,Ask agent
"Boundary Road, Colliers Wood","£475,000",Maisonette,2.0,1.0,Ask agent
"Callcott Road, Queen's Park, London, NW6","£475,000",Flat,2.0,1.0,517 sq ft
"St. James Terrace, Boundaries Road","£475,000",Flat,1.0,1.0,Ask agent
"Gray Court, Parkleys, London TW10","£475,000",Flat,2.0,1.0,635 sq ft
"Archway Road, N19","£475,000",Maisonette,1.0,1.0,Ask agent
"Blake Court, Highlands Village, Winchmore Hill, London, N21","£475,000",Retirement Property,2.0,,Ask agent
"Barrett Road, London, E17 9ET","£475,000",Ground Flat,2.0,1.0,Ask agent
"The Circle, 
Queen Elizabeth Street, SE1","£475,000",Flat,1.0,1.0,547 sq ft
"Connington Crescent, London, E4","£475,000",End of Terrace,2.0,1.0,Ask agent
"Marco Polo Tower, Royal Wharf, E16","£475,000",Apartment,1.0,1.0,Ask agent
"Celandine Grove, LONDON, London, N14","£475,000",Flat,2.0,2.0,Ask agent
"Earlsfield Road, Earlsfield","£475,000",Flat,2.0,1.0,Ask agent
"Copse Close, Charlton, London, SE7","£475,000",House,2.0,1.0,645 sq ft
"Blake Court, Highlands Village, Winchmore Hill, London, N21","£475,000",Retirement Property,2.0,1.0,Ask agent
"Village Road, Enfield, EN1","£475,000",Flat,2.0,2.0,"1,012 sq ft"
"Canterbury Crescent, Brixton, London","£475,000",Flat,3.0,1.0,Ask agent
"Whitestile Road, Brentford","£475,000",Flat,2.0,1.0,797 sq ft
"Fitzroy House, London, W5","£475,000",Flat,1.0,1.0,461 sq ft
"West Sheen Vale, 
Richmond, TW9","£475,000",Flat,2.0,1.0,Ask agent
"Kingsland High Street, Dalston, E8","£475,000",Apartment,1.0,1.0,510 sq ft
"Rothesay Road, London","£475,000",Terraced,4.0,1.0,Ask agent
"Pellatt Road, East Dulwich, London, SE22","£475,000",Apartment,2.0,1.0,Ask agent
"Wolfington Road, West Norwood","£475,000",Apartment,2.0,1.0,Ask agent
"1 Wren House, Longley Road, London SW17","£475,000",Apartment,1.0,1.0,549 sq ft
"Mallet Road, London","£475,000",Terraced,2.0,1.0,Ask agent
"15 Ironworks Way, London, E13","£475,000",Apartment,2.0,2.0,Ask agent
"Basildon Road, London, SE2","£475,000",Terraced,3.0,1.0,Ask agent
"Anson Road, London","£475,000",Maisonette,3.0,1.0,715 sq ft
"Netherwood Road, Brook Green","£475,000",Flat,1.0,1.0,Ask agent
"Tubbs Road, Willesden Junction","£475,000",Flat,2.0,1.0,Ask agent
"Ramillies Road, London","£475,000",Semi-Detached,3.0,1.0,Ask agent
"Lenham Road, Lee","£475,000",Flat,2.0,2.0,Ask agent
"Prince George Road, Stoke Newington, London, N16","£475,000",Flat,1.0,,727 sq ft
"The Ridgeway, London","£475,000",Terraced,3.0,1.0,Ask agent
"Loren Apartments, 
51 Blair Street, E14","£475,000",Flat,2.0,2.0,762 sq ft
"Windmill Lane, London, E15","£475,000",Apartment,1.0,1.0,538 sq ft
"Heatham Park, Twickenham","£475,000",Maisonette,2.0,1.0,560 sq ft
"Lowfield Road, West Hampstead","£475,000",Flat,1.0,1.0,Ask agent
"Goldhawk Road, Ravenscourt Park, London, W12","£475,000",Flat,2.0,1.0,643 sq ft
"Brampton Grove, Hendon","£475,000",Flat,3.0,2.0,Ask agent
"Henry Wise House, Vauxhall Bridge Road, London, SW1V","£475,000",Flat,2.0,1.0,Ask agent
"Cecile Park, N8","£475,000",Flat,2.0,1.0,Ask agent
"Southspring, Sidcup, DA15","£475,000",End of Terrace,3.0,1.0,Ask agent
"High Road, Whetstone, N20","£475,000",Apartment,2.0,2.0,803 sq ft
"Peckham Rye, Peckham Rye","£475,000",Flat,2.0,2.0,Ask agent
"Battersea Park Road, Battersea","£475,000",Flat,1.0,1.0,Ask agent
"Nether Street, Finchley","£475,000",Maisonette,2.0,1.0,Ask agent
"St Pancras Way, Camden, NW1","£475,000",Apartment,1.0,1.0,472 sq ft
"George Lane, London, SE13","£475,000",Flat,2.0,1.0,Ask agent
"Muswell Hill Road, London","£475,000",Flat,1.0,1.0,Ask agent
"Penshurst, Queens Crescent, NW5","£475,000",Flat,2.0,1.0,701 sq ft
"Blake Court, Highlands Village, Winchmore Hill, London, N21","£475,000",Retirement Property,2.0,1.0,770 sq ft
"Tarves Way, Greenwich","£475,000",Apartment,2.0,1.0,678 sq ft
"Shooters Hill, Blackheath, London, SE3","£475,000",Flat,2.0,1.0,708 sq ft
"Battersea Rise, Battersea","£475,000",Flat,1.0,1.0,Ask agent
"Pennine Drive, Golders Green Estate, NW2","£475,000",Apartment,2.0,1.0,Ask agent
"Lorimer House, 9 Navigators Walk, London, Greater London, E3","£475,000",Flat,1.0,1.0,608 sq ft
"The Chantry, Alexandra Park Road, Alexandra Park, N22","£475,000",Apartment,2.0,2.0,Ask agent
"Goodwood Road, London, SE14","£475,000",Flat,2.0,2.0,Ask agent
"Melliss Avenue, 
Richmond, TW9","£475,000",Flat,1.0,1.0,Ask agent
"Hatfield House, Merry Weather, London, SE10 8EW","£475,000",Flat,2.0,2.0,636 sq ft
"34 Fyfield Road, London","£475,000",Apartment,2.0,2.0,783 sq ft
"Hoola, Tidal Basin Road, London","£475,000",Apartment,1.0,1.0,Ask agent
"Ossulstone Court, London","£475,000",Apartment,2.0,2.0,Ask agent
"Arklow Road, London","£475,000",Apartment,2.0,1.0,Ask agent
"Abbey Road, Stratford, London, E15","£475,000",Terraced,3.0,1.0,948 sq ft
"Station Road, London","£475,000",Apartment,2.0,,Ask agent
"Paveley Street, London, NW8","£475,000",Ground Flat,2.0,1.0,822 sq ft
"East Churchfield Road, Acton, W3","£475,000",Terraced,1.0,1.0,538 sq ft
"Warwick Road, London, SW5","£475,000",Flat,2.0,1.0,452 sq ft
"Hardwicks Square, 
Wandsworth, SW18","£475,000",Flat,2.0,2.0,664 sq ft
"Enfield Road, Islington, London, N1","£475,000",Apartment,2.0,1.0,644 sq ft
"Upper Maisonette, Pennine Drive, Golders Green Estate, NW2","£475,000",Flat,2.0,1.0,848 sq ft
"Martell Road, West Dulwich, SE21","£475,000",Flat,2.0,1.0,Ask agent
"Bennett Park, Blackheath, London, SE3","£475,000",Apartment,1.0,1.0,Ask agent
"Elmwood Court, 38 Battersea Park Road, London, SW11","£475,000",Apartment,1.0,1.0,579 sq ft
"Knot House, 3 Brewery Square, London, SE1","£475,000",Apartment,1.0,1.0,Ask agent
"Aspen, Consort Place, Canary Wharf, E14","£475,000",Apartment,,1.0,Ask agent
"Queens Walk, Ealing","£475,000",Flat,2.0,1.0,Ask agent
"Charrington Tower, New Providence Wharf, E14","£475,000",Apartment,1.0,1.0,Ask agent
"Hornsey Lane, London, N6","£475,000",Flat,1.0,1.0,722 sq ft
"Burnham Way, W13","£475,000",Flat,2.0,2.0,775 sq ft
"Holness Road, Stratford","£475,000",Terraced,2.0,1.0,Ask agent
"Lattice House, Aldgate, E1","£475,000",Apartment,1.0,1.0,547 sq ft
"23 Woodland Crescent, Greenwich, London, SE10","£475,000",Maisonette,2.0,1.0,Ask agent
"Kilner House, Clayton Street, SE11","£475,000",Flat,2.0,1.0,695 sq ft
"Chichester Road, London, N9","£475,000",Terraced,3.0,1.0,Ask agent
"Stratosphere Tower, Great Eastern Road, E15","£475,000",Apartment,1.0,1.0,Ask agent
"Riverside Close, London","£475,000",Flat,2.0,1.0,Ask agent
"Cambalt Road, London","£475,000",Flat,2.0,1.0,Ask agent
"The 1840, St Georges Gardens,
Glenburnie Road, 
London, 
SW17 7DJ","£475,000",Apartment,1.0,1.0,558 sq ft
"Bicester Road, Richmond, TW9","£475,000",Flat,1.0,1.0,438 sq ft
"Craven Terrace, Hyde Park","£475,000",Flat,1.0,1.0,Ask agent
"Kew Bridge Rise,
Brentford,
London,
TW8 0EX","£475,000",Apartment,1.0,,Ask developer
"Dyne Road, Brondesbury Park","£475,000",Flat,2.0,1.0,Ask agent
"St. Johns Park, Blackheath, London, SE3","£475,000",Apartment,2.0,1.0,Ask agent
"Fellows Road, Belsize Park, London, NW3","£475,000",Flat,1.0,1.0,409 sq ft
"Southcroft Road, Tooting","£475,000",Flat,2.0,1.0,Ask agent
"Oldfield Road, Willesen Junction, London","£475,000",Flat,2.0,1.0,565 sq ft
"Marlborough Road, London,  N19, N19","£475,000",Flat,2.0,2.0,606 sq ft
"Canada Wharf, Rotherhithe, London, SE16","£475,000",Flat,1.0,1.0,678 sq ft
"Rodney Road, Middlesex","£475,000",End of Terrace,2.0,1.0,853 sq ft
"Turks Row, London, SW3","£475,000",Flat,,1.0,342 sq ft
"East Dulwich Grove, East Dulwich, SE22","£475,000",Apartment,2.0,1.0,Ask agent
"Aurora Apartments, Buckhold Road, Wandsworth, SW18","£475,000",Flat,2.0,1.0,622 sq ft
"(OIEO £475,000) Cradford House South, Palmers Road, Bethnal Green, E2","£475,000",Flat,2.0,1.0,750 sq ft
"Boardman Avenue, Chingford, E4","£475,000",Semi-Detached,3.0,1.0,965 sq ft
"Decima Street, London Bridge","£475,000",Flat,3.0,2.0,Ask agent
"Dyers Lane, London","£475,000",Flat,2.0,1.0,Ask agent
"Farnsworth Court, West Parkside, LONDON, SE10","£475,000",Apartment,2.0,2.0,Ask agent
"Tanner Street, London, SE1","£475,000",Apartment,1.0,1.0,517 sq ft
"Upper Richmond Road West, London, SW14","£475,000",Apartment,2.0,1.0,872 sq ft
"Linnett Close, E4","£475,000",Terraced,5.0,2.0,Ask agent
"Grove Park, London","£475,000",Flat,2.0,2.0,Ask agent
"Oakleigh Road North, London","£475,000",Apartment,2.0,1.0,Ask agent
"St. Saviour's Road, London","£475,000",Apartment,2.0,1.0,Ask agent
"Agar Grove, London, NW1","£475,000",Apartment,1.0,1.0,Ask agent
"Stockwell Road, Brixton","£475,000",Flat,1.0,1.0,Ask agent
"Lakeside Drive, Park Royal","£475,000",Flat,2.0,2.0,Ask agent
"Block Z, 
Peabody Avenue, SW1V","£475,000",Flat,1.0,1.0,Ask agent
"Blenheim Road, London, SW20","£475,000",House,1.0,1.0,632 sq ft
"Southview Avenue, London, NW10","£475,000",Maisonette,2.0,1.0,Ask agent
"Malcolm Road, South Norwood","£475,000",Terraced,3.0,1.0,Ask agent
"Heyford Avenue, Morden, London SW20","£475,000",Plot,,,Ask agent
"Charrington Tower, Biscayne Avenue, Canary Wharf, London, E14","£475,000",Flat,1.0,1.0,586 sq ft
"Highbury New Park, Highbury, N5","£475,000",Flat,1.0,1.0,Ask agent
"Barge House Road, London, E16","£475,000",Maisonette,3.0,2.0,Ask agent
"Leonard Street, London, E16","£475,000",End of Terrace,2.0,1.0,792 sq ft
"Sheldon Avenue, London","£475,000",Flat,3.0,1.0,905 sq ft
"Comyn Road, London, SW11","£475,000",Apartment,1.0,1.0,460 sq ft
"Norman Avenue, Feltham","£475,000",Terraced,4.0,1.0,Ask agent
"Newington Apartments, Newington Green, London, N16","£475,000",Apartment,1.0,1.0,561 sq ft
"Carlisle Way, London","£475,000",Terraced,2.0,1.0,Ask agent
"North Road, Kew, Surrey, TW9","£475,000",Apartment,2.0,1.0,489 sq ft
"St Margarets Road, Brockley","£475,000",Flat,2.0,1.0,Ask agent
"Plough Road, Battersea, London, SW11","£475,000",Flat,1.0,1.0,511 sq ft
"Ostade Road, Brixton","£475,000",Flat,2.0,2.0,Ask agent
"Gray's Inn Road, Bloomsbury","£475,000",Flat,,1.0,Ask agent
"Sheldon Avenue, LONDON, N2","£475,000",Apartment,3.0,1.0,Ask agent
"Mossbury Road, Battersea","£475,000",Flat,1.0,1.0,Ask agent
"Lismore Circus, Gospel Oak, NW5","£475,000",Flat,2.0,1.0,711 sq ft
"St. Georges Grove, Earlsfield","£475,000",Flat,2.0,2.0,Ask agent
"The 1840, St Georges Gardens,
Glenburnie Road, 
London, 
SW17 7DJ","£475,000",Apartment,1.0,1.0,563 sq ft
"William Square, Rotherhithe, SE16","£475,000",Flat,2.0,1.0,Ask agent
"Mare Street, Hackney Central","£475,000",Flat,2.0,1.0,Ask agent
"Enfield Road, London, N1","£475,000",Apartment,2.0,1.0,636 sq ft
"Peacock Close, Mill Hill, NW7","£475,000",Flat,2.0,1.0,722 sq ft
"Montpelier Gardens, London, E6","£475,000",Detached,3.0,2.0,Ask agent
"Sylvan Hill, Crystal Palace","£475,000",Flat,2.0,2.0,Ask agent
"Lowther Hill, Forest Hill","£475,000",Flat,2.0,2.0,Ask agent
"Peabody Avenue, Pimlico","£475,000",Flat,1.0,1.0,Ask agent
"Blithdale Road, Abbey Wood","£475,000",End of Terrace,3.0,2.0,Ask agent
"Crampton Street, Elephant and Castle, London, SE17","£475,000",Flat,1.0,1.0,588 sq ft
"Roosevelt Tower, Williamsburg Plaza, Blackwall, E14","£475,000",Apartment,1.0,1.0,562 sq ft
"The Panoramic, London","£475,000",Flat,,1.0,538 sq ft
"Gresham Way, Wimbledon, SW19","£475,000",Ground Flat,2.0,1.0,Ask agent
"Parish Lane, London","£475,000",Maisonette,2.0,1.0,Ask agent
"Putney Hill, LONDON, SW15","£475,000",Flat,2.0,1.0,Ask agent
"Starboard Way, London, E16 2JW","£475,000",Apartment,1.0,1.0,Ask agent
"Waller Road, New Cross","£475,000",Flat,2.0,1.0,Ask agent
"St. George Wharf, London, SW8","£475,000",Apartment,1.0,1.0,Ask agent
"Lechmere Road, Willesden Green, London NW2","£475,000",Apartment,2.0,1.0,586 sq ft
"Westferry Road, London, E14","£475,000",Apartment,1.0,1.0,632 sq ft
"Chadworth House, Clerkenwell, London, EC1V","£475,000",Flat,1.0,1.0,612 sq ft
"Old Brompton Road, Earls Court","£475,000",Flat,,,Ask agent
"Province Square, London, E14","£475,000",Apartment,2.0,2.0,723 sq ft
"The Galley, Basin Approach, London, E16","£475,000",Apartment,2.0,2.0,Ask agent
"Brownlow Road, London, N11","£475,000",Apartment,2.0,2.0,664 sq ft
"Chaplin Road, Dollis Hill, London, NW2","£475,000",Flat,3.0,2.0,935 sq ft
"Bowen Drive, Charlton","£475,000",Flat,2.0,2.0,Ask agent
"Norman Road, London","£475,000",Flat,2.0,2.0,Ask agent
"Kingswood Road, London, SW2","£475,000",Apartment,2.0,2.0,657 sq ft
"Waltham House, Stockwell, London, SW9","£475,000",Flat,3.0,1.0,893 sq ft
"Featherstone Street, Old Street, London, EC1Y","£475,000",Flat,1.0,1.0,563 sq ft
"Ross Apartments, Royal Victoria Dock, E16","£475,000",Apartment,2.0,2.0,840 sq ft
"Carlton Drive, Putney, London, SW15","£475,000",Apartment,2.0,1.0,822 sq ft
"Ostade Road, London, SW2","£475,000",Apartment,2.0,2.0,736 sq ft
"Myrtle Street, London, N1","£475,000",Flat,3.0,1.0,Ask agent
"Meakin Estate, Rothsay Street, London","£475,000",Maisonette,2.0,1.0,Ask agent
"Belgrave Road, 
Pimlico, SW1V","£475,000",Flat,1.0,1.0,462 sq ft
"Barge House Road, London, E16","£475,000",Flat,3.0,2.0,"1,164 sq ft"
"2a Comerford Road,  London, SE4","£475,000",Flat,2.0,2.0,Ask agent
"Brunel Road, Rotherhithe, London, SE16","£475,000",Flat,2.0,2.0,660 sq ft
"Carlton Drive, 
East Putney, SW15","£475,000",Flat,3.0,2.0,Ask agent
"Elgin Mews, W11","£475,000",Flat,,1.0,284 sq ft
"Holmesdale Road, South Norwood","£475,000",End of Terrace,3.0,1.0,Ask agent
"Harrowdene Gardens, Teddington","£475,000",Maisonette,2.0,1.0,Ask agent
"Carlow Street, Camden Town","£475,000",Flat,1.0,1.0,Ask agent
"Esker Place, London, E2","£475,000",Apartment,1.0,1.0,540 sq ft
"Town Meadow, Brentford, TW8","£475,000",Flat,2.0,2.0,Ask agent
"9 Province Square, Canary Wharf, London","£475,000",Apartment,2.0,2.0,730 sq ft
"Walsingham House, Forest View, North Chingford, E4","£475,000",Apartment,2.0,2.0,Ask agent
"Stockwell Road, Stockwell","£475,000",Flat,2.0,2.0,Ask agent
"St. Georges Road, Elephant & Castle","£475,000",Flat,2.0,1.0,Ask agent
"Queensway, Bayswater, London, W2","£475,000",Flat,2.0,2.0,708 sq ft
"Bermondsey Square, London Bridge","£475,000",Flat,1.0,1.0,Ask agent
"Wellesley Road, Twickenham, TW2","£475,000",Apartment,1.0,1.0,494 sq ft
"Gibson Road, Kennington","£475,000",Flat,1.0,1.0,Ask agent
"Barge House Road, Royal Docks, London, E16","£475,000",House,3.0,2.0,"1,692 sq ft"
"Chesson Road, Fulham","£475,000",Flat,1.0,1.0,Ask agent
"Brightwell Crescent, Tooting Graveney, London, SW17","£475,000",Maisonette,2.0,1.0,599 sq ft
"Hardcastle House, Marmont Road, London","£475,000",House,,,Ask agent
"Kersfield Road, 
Putney Vale, SW15","£475,000",Flat,2.0,1.0,Ask agent
"Dyers Lane, 
West Putney, SW15","£475,000",Flat,2.0,1.0,Ask agent
"Worple Road, Wimbledon, LONDON, SW19","£475,000",Flat,1.0,1.0,647 sq ft
"Southend Lane, LONDON, SE6","£475,000",Semi-Detached,3.0,1.0,"1,088 sq ft"
"The Silverton, 
North Woolwich Road, E16","£475,000",Flat,2.0,1.0,813 sq ft
"Embassy Lodge, Regents Park Road, N3","£475,000",Flat,2.0,1.0,948 sq ft
"Millharbour, London, E14","£475,000",Flat,2.0,1.0,Ask agent
"Hawfinch House, Moorhen Drive, NW9","£475,000",Flat,2.0,2.0,736 sq ft
"Devonport, 
23 Southwick Street, W2","£475,000",Flat,1.0,1.0,Ask agent
"North Common Road, W5","£475,000",Apartment,2.0,1.0,Ask agent
"St. Andrews Road, Enfield, EN1","£475,000",Flat,2.0,1.0,Ask agent
"Elm Park, London, SW2","£475,000",Apartment,2.0,1.0,923 sq ft
"Mono Tower, Penn Street, N1","£475,000",Apartment,,1.0,Ask agent
"Churchfield Road, West Ealing","£475,000",Flat,2.0,,582 sq ft
"Westcroft Square, Hammersmith","£475,000",Flat,1.0,1.0,Ask agent
"Northbourne Road, 
Clapham, SW4","£475,000",Flat,1.0,1.0,486 sq ft
"Percy Road, Shepherd's Bush, London, W12","£475,000",Flat,2.0,1.0,611 sq ft
"Pegler Square, London, SE3","£475,000",Apartment,2.0,1.0,Ask agent
"Shobden Road, London, N17","£475,000",Terraced,2.0,1.0,Ask agent
"Mile End Road, E3, Bow, London, E3","£475,000",Flat,3.0,,927 sq ft
"The Plaza, 135 Vanbrugh Hill, Greenwich, London, SE10","£475,000",Apartment,2.0,2.0,759 sq ft
"Harcourt Avenue, Manor Park, London, E12","£475,000",Terraced,3.0,1.0,Ask agent
"Flat 22, 2 Fairbourne Road, London","£475,000",Apartment,1.0,1.0,Ask agent
"Westward Road, London","£475,000",End of Terrace,3.0,1.0,991 sq ft
"Skelgill Road, Putney","£475,000",Flat,1.0,1.0,Ask agent
"Garratt Lane, Earlsfield","£475,000",Flat,2.0,1.0,Ask agent
"Kelvin Grove, Sydenham, London, SE26","£475,000",Flat,2.0,1.0,586 sq ft
"Amory Tower, Marsh Wall, London, E14 9ZN","£475,000",Studio,,1.0,414 sq ft
"Whitestile Road, Brentford, TW8 9NJ","£475,000",Maisonette,2.0,1.0,861 sq ft
"Admiral Walk, London, W9","£475,000",Apartment,2.0,1.0,Ask agent
"Lawrence Wharf, Rotherhithe Street, SE16","£475,000",Apartment,2.0,1.0,650 sq ft
"Belmont Road, South Norwood","£475,000",Terraced,3.0,1.0,Ask agent
"Jacquard Point, 5 Tapestry Way, London, E1","£475,000",Flat,1.0,1.0,417 sq ft
