Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Adenmore Road, Catford, London, SE6","£375,000",Flat,2,1,Ask agent
"Clayton Street, Kennington","£375,000",Flat,1,1,Ask agent
"1 Dairy Farm Place, Peckham, SE15","£375,000",Ground Flat,2,1,Ask agent
"Sandringham Road, London, E8","£375,000",Apartment,1,1,450 sq ft
"Violet Road, Bow, E3 3QG","£375,000",Apartment,2,2,677 sq ft
"Discovery Tower, 
1 Terry Spinks Place, E16","£375,000",Flat,1,1,563 sq ft
"Leinster Square, London, W2","£375,000",Apartment,N/A,1,294 sq ft
"Weir Road, London, SW12","£375,000",Apartment,2,1,663 sq ft
"Waterford Court, Turnberry Quay, Canary Wharf, E14","£375,000",Apartment,1,1,Ask agent
"Dawes Road, Fulham, London, SW6","£375,000",Flat,1,1,387 sq ft
"Rotherfield Street, Islington","£375,000",Apartment,1,1,394 sq ft
"Trafalgar Avenue, Peckham, London, SE15","£375,000",Flat,1,1,492 sq ft
"Millbrook Road, London, SW9","£375,000",Apartment,1,1,Ask agent
"Everard House, Boyd Street, Aldgate, London, E1","£375,000",Apartment,2,1,Ask agent
"Brockley Road, Brockley, SE4","£375,000",Apartment,2,1,613 sq ft
"South Norwood Hill, London, SE25","£375,000",Apartment,3,1,Ask agent
"Primrose Court, Hydethorpe Road, SW12","£375,000",Apartment,2,1,Ask agent
"Borland Road, Peckham","£375,000",Flat,2,1,Ask agent
"Michael House, Lambkins Mews, Walthamstow, London, E17","£375,000",Flat,2,1,Ask agent
"Windward Court, Gallions Reach, London, E16","£375,000",Flat,2,1,800 sq ft
"New Park Road, London, SW2","£375,000",Apartment,2,1,Ask agent
"Speranza Street, Plumstead","£375,000",Terraced,2,1,Ask agent
"Rosendale Road, West Dulwich, London","£375,000",Flat,2,1,Ask agent
"Horn Lane, London, W3","£375,000",Apartment,1,1,589 sq ft
"Gipsy Road, LONDON","£375,000",Flat,2,1,Ask agent
"Ballards Lane, Finchley, N3","£375,000",Apartment,2,1,633 sq ft
"8 Madeira Street, London, E14","£375,000",Apartment,1,1,Ask agent
"John Harrison Way, London","£375,000",Apartment,2,1,581 sq ft
"Chilton Grove, London, SE8","£375,000",Flat,2,N/A,Ask agent
"Wells Drive, Kingsbury, London, NW9","£375,000",Maisonette,2,1,Ask agent
"Hillmarton Road, Hillmarton Conservation Area","£375,000",Flat,1,1,Ask agent
"Framlingham Crescent, LONDON","£375,000",End of Terrace,2,1,700 sq ft
"Buchanan House, Troubridge Square, Walthamstow","£375,000",Flat,1,1,531 sq ft
"Gifford Lodge , Twickenham","£375,000",Retirement Property,1,1,Ask agent
"Silwood Street, Bermondsey","£375,000",Flat,2,1,Ask agent
Dinton Road,"£375,000",Ground Flat,1,1,Ask agent
"Sunny Gardens Road, Hendon, NW4","£375,000",Flat,2,1,559 sq ft
"Frognal, 
Hampstead, NW3","£375,000",Flat,N/A,1,Ask agent
"Fishguard Way, Galleons Lock, E16","£375,000",Flat,2,2,Ask agent
"Prendergast Road, Blackheath, London, SE3","£375,000",Apartment,2,1,Ask agent
"Park Street, Fulham","£375,000",Studio,N/A,1,Ask agent
"Woodcote Close, Kingston Upon Thames, KT2","£375,000",Maisonette,2,1,Ask agent
"Trewsbury Road, London, SE26","£375,000",Flat,2,1,775 sq ft
"Devonhurst Place, Chiswick","£375,000",Studio,N/A,1,Ask agent
"Devon Close, London","£375,000",Flat,3,1,Ask agent
"Dale Grove, North Finchley, N12","£375,000",Apartment,2,1,660 sq ft
"Canning Town, Royal Docks, London, E16","£375,000",Flat,1,1,572 sq ft
"Calder Close, Enfield Town","£375,000",Maisonette,2,1,Ask agent
"Drift Court, Docklands, London, E16","£375,000",Flat,2,2,820 sq ft
"Pioneer Court, Canning Town, London, E16","£375,000",Flat,2,1,699 sq ft
"Peckham Park Road, Peckham, London, SE15","£375,000",Flat,4,1,864 sq ft
"Oxford Avenue, Wimbledon Chase","£375,000",Flat,2,1,Ask agent
"Knolly's Road, West Norwood","£375,000",Apartment,2,1,Ask agent
"Trinity Road,, Wandsworth,, London,, SW18","£375,000",Flat,1,1,355 sq ft
"Stanlake Road, London","£375,000",Apartment,1,1,428 sq ft
"Holloway Road, Holloway, Islington, London, N7","£375,000",Apartment,1,1,477 sq ft
"Poynter House, Ladbroke Grove, London, W11","£375,000",Flat,1,1,548 sq ft
"Law Street, Borough, London, SE1","£375,000",Flat,2,1,533 sq ft
"Buckley Road, London, NW6","£375,000",Apartment,1,1,530 sq ft
"Upper Tulse Hill, Brixton Hill, London, SW2","£375,000",Flat,2,1,677 sq ft
"Kingsley Road, Palmers Green, London, N13","£375,000",Flat,2,1,Ask agent
"Helena Square, Rotherhithe, London, SE16","£375,000",Apartment,1,1,Ask agent
"Abbey Wall, Station Road, London","£375,000",Studio,N/A,1,Ask agent
"Chilton Grove, Deptford, London, SE8","£375,000",Flat,2,1,706 sq ft
"Downs Road, London, E5","£375,000",Apartment,1,1,Ask agent
"Exeter Road, London, E16","£375,000",Flat,2,2,Ask agent
"Royal Carriage Mews, Woolwich, SE18","£375,000",Apartment,1,1,Ask agent
"Christchurch Road, Brixton","£375,000",Flat,3,1,Ask agent
"Mandara Place, London, SE8 5ET","£375,000",Flat,1,1,Ask agent
"Rogers Road, 
Canning Town, E16","£375,000",Flat,3,1,828 sq ft
"Eustace Building, 372 Queenstown Road, London, SW11","£375,000",Apartment,N/A,1,313 sq ft
"Blair Street, LONDON, E14","£375,000",Flat,1,1,552 sq ft
"Hoxton Street, London, N1","£375,000",Apartment,1,1,418 sq ft
"Caspian Street, London","£375,000",Apartment,3,1,Ask agent
"Fairfield Road, London, E3","£375,000",Apartment,1,1,Ask agent
"Lynch Walk, London, SE8","£375,000",Flat,3,1,818 sq ft
"Trewsbury Road, London, SE26","£375,000",Flat,2,1,Ask agent
"Unit 16 Kane House, Tottenham, N15","£375,000",Apartment,1,1,570 sq ft
"CHARLEMONT ROAD, East Ham, London, E6","£375,000",End of Terrace,2,2,736 sq ft
"Troubridge Square, London","£375,000",Apartment,1,1,Ask agent
"Silverdale, Sydenham, London, SE26","£375,000",Maisonette,2,1,710 sq ft
"Aboyne Road, London, NW10","£375,000",Maisonette,2,1,Ask agent
"Elsinore Gardens, London, NW2","£375,000",Flat,1,1,438 sq ft
"Furlong Court, Mile End, E3","£375,000",Flat,1,1,535 sq ft
"Ealing Road, BRENTFORD","£375,000",Flat,2,1,Ask agent
"St Pauls Way, Bow, E3","£375,000",Flat,1,1,Ask agent
"Seymour Court, Eversley Park Road","£375,000",Flat,2,1,684 sq ft
"Royal Albert Wharf, Upper Dock Walk, London, E16","£375,000",Apartment,1,N/A,558 sq ft
"Glenarm Road, London, E5","£375,000",Apartment,1,1,Ask agent
"Bramwell Way, London, E16","£375,000",Flat,1,1,573 sq ft
"Highgate Hill, Archway","£375,000",Flat,N/A,1,Ask agent
"Churchfield Road, Acton W3","£375,000",Flat,1,1,474 sq ft
"Maybank Road, South Woodford","£375,000",Flat,3,1,883 sq ft
"Cumberland Road, Hanwell","£375,000",Flat,2,1,Ask agent
"Blake Court, Highlands Village, Winchmore Hill, London, N21","£375,000",Retirement Property,2,N/A,Ask agent
"Cannon Place, London, SE7","£375,000",Terraced,2,N/A,Ask agent
"Graham Road, London, E8","£375,000",Apartment,1,1,452 sq ft
"Wilmot Road, London","£375,000",Apartment,2,1,Ask agent
"Adenmore Road, Catford","£375,000",Flat,2,1,Ask agent
"Tarling Street, Shadwell, London, E1","£375,000",Flat,2,1,710 sq ft
"Lee Conservancy Road, London, E9","£375,000",Flat,2,1,Ask agent
"Norfolk Close, London","£375,000",Flat,3,N/A,Ask agent
"High Road, Willesden Green, London, NW10","£375,000",Flat,1,1,597 sq ft
"Nightingale Road, NW10","£375,000",Flat,1,1,629 sq ft
"Springbank Road, Lewisham","£375,000",Flat,2,1,Ask agent
"Kimble Road, Colliers Wood, London, SW19","£375,000",Flat,2,1,531 sq ft
"Martello Street, Hackney","£375,000",Flat,1,1,Ask agent
"Wards Wharf Approach, Silvertown E16","£375,000",Apartment,2,2,859 sq ft
"Beaumont Square, Stepney, E1","£375,000",Ground Flat,2,1,Ask agent
"High Road Leyton, Leyton, London","£375,000",Maisonette,2,1,Ask agent
"Hillside, Harlesden, London, NW10","£375,000",Maisonette,2,2,707 sq ft
"Parsonage Gardens, Enfield, Middlesex, EN2","£375,000",Maisonette,2,1,Ask agent
"Telcon Way, London","£375,000",Apartment,1,1,Ask agent
"Lodore Street, London, E14","£375,000",Terraced,2,1,Ask agent
"Cobbold Road, Wendell Park, Shepherd's Bush, W12","£375,000",Flat,1,1,Ask agent
"Westferry Road, London, E14","£375,000",Apartment,2,1,657 sq ft
"Belgrave Close, Mill Hill, London, NW7","£375,000",Apartment,2,1,630 sq ft
"Broome Way, London, SE5","£375,000",Apartment,1,1,552 sq ft
"Chandos Avenue, Ealing","£375,000",Flat,2,1,Ask agent
"Skyline Apartments, Makers Yard, London, E3","£375,000",Apartment,N/A,1,Ask agent
"Peckham Rye, East Dulwich","£375,000",Flat,1,1,Ask agent
"Broomfield Street, London, E14","£375,000",Apartment,2,1,Ask agent
"Streatham Hill, Streatham","£375,000",Flat,2,1,Ask agent
"Galaxy Building, 
5 Crews Street, E14","£375,000",Flat,1,1,638 sq ft
"Milkwell Yard, SE5 9PH","£375,000",Apartment,2,1,639 sq ft
"East Surrey Grove, Peckham","£375,000",Flat,2,1,Ask agent
"Manchester Road, LONDON","£375,000",Apartment,1,1,Ask agent
"Rosefield, Pooles Park, Islington, London, N4","£375,000",Apartment,1,N/A,Ask agent
"Crowfield House, 125 Highbury New Park, Islington, London, N5","£375,000",Apartment,1,1,Ask agent
"Wightman Road, Hornsey N8","£375,000",Apartment,2,1,717 sq ft
"Fraser Close, London","£375,000",Terraced,2,1,635 sq ft
"Birch House, 1 Pegler Square, London SE3","£375,000",Apartment,1,1,Ask agent
"Track Street, Walthamstow","£375,000",Apartment,1,1,560 sq ft
"Hamilton Square, Sandringham Gardens, North Finchley, N12","£375,000",Retirement Property,2,1,865 sq ft
"Langhorn Drive, Twickenham","£375,000",Apartment,2,2,719 sq ft
"Meath Crescent, London","£375,000",Flat,2,2,Ask agent
"8 Coxwell Boulevard, London","£375,000",Flat,2,1,Ask agent
"Barrier Point Road, E16","£375,000",Apartment,1,1,Ask agent
"Fordwych Road, Cricklewood","£375,000",Flat,1,1,Ask agent
"Devonshire Road, Forst Hill","£375,000",Flat,2,1,Ask agent
"Wilkinson Close, Cricklewood, London, NW2","£375,000",Flat,1,1,500 sq ft
"Glaisher Street, London, SE8","£375,000",Apartment,1,1,644 sq ft
"Gloucester Gardens, Bayswater, London","£375,000",Flat,N/A,1,349 sq ft
"Portland Road, South Norwood","£375,000",Apartment,2,1,Ask agent
"Somerset Road, Ealing, W13 9PB","£375,000",Apartment,1,1,529 sq ft
"Aldermans Hill, Southgate, London, N13","£375,000",Flat,2,1,915 sq ft
"Maher Court, Upper North Street, London, E14","£375,000",Flat,1,1,Ask agent
"Chiswick High Road, Chiswick","£375,000",Flat,1,1,Ask agent
"Birchfield Street, London, E14","£375,000",Flat,2,1,Ask agent
"Kitson House, Bow E3","£375,000",Flat,1,1,Ask agent
"Gleneagle Road, Streatham","£375,000",Apartment,2,1,Ask agent
"Portland Rise, London","£375,000",Flat,1,1,Ask agent
"Festubert Place, E3, Bow, London, E3","£375,000",Flat,1,1,512 sq ft
"Munster Road, London, SW6","£375,000",Apartment,1,1,547 sq ft
"Scrooby Street, London, SE6","£375,000",Bungalow,1,1,388 sq ft
"Montmorency Gardens, London, N11 1FN","£375,000",Apartment,1,N/A,638 sq ft
"Blackstock Road, London, N5","£375,000",Apartment,1,1,458 sq ft
"The Drive, London, E18","£375,000",Apartment,2,1,620 sq ft
"Lewisham Hill, London, SE13","£375,000",Flat,2,1,667 sq ft
"Harrow Road, Kensal Green, London, NW10","£375,000",Flat,1,1,453 sq ft
"Copwood Close, London","£375,000",Maisonette,2,1,Ask agent
"Delamere Road, Raynes Park","£375,000",Flat,2,1,Ask agent
"The Renovation, North Woolwich E16","£375,000",Apartment,2,1,981 sq ft
"Ewart Road, Forest Hill, London","£375,000",Maisonette,2,1,Ask agent
"Kent House Road, London","£375,000",Flat,2,1,Ask agent
"Heslop Road, Balham","£375,000",Flat,1,1,Ask agent
"Poynders Road, London","£375,000",N/A,2,1,582 sq ft
"Warfield Yard, Kensal Green, London NW10","£375,000",Ground Flat,1,1,Ask agent
"Polesden Gardens, London, SW20 0UN","£375,000",Flat,2,1,Ask agent
"Park Avenue, London","£375,000",Flat,1,1,Ask agent
"George Beard Road, Deptford, London, SE8","£375,000",Flat,2,1,716 sq ft
"George Beard Road, Aragon Tower George Beard Road, SE8","£375,000",Flat,2,1,747 sq ft
"Alexandra Road, London, N10","£375,000",Flat,2,1,495 sq ft
"Anne Kerr Court,, Putney, SW15","£375,000",Apartment,2,1,Ask agent
"New Providence Wharf, 1 Fairmont Avenue, E14","£375,000",Flat,1,1,Ask agent
"Holland Gardens, Kew Bridge, Brentford, TW8","£375,000",Flat,1,1,585 sq ft
"Aberdeen Park, London","£375,000",Apartment,1,1,458 sq ft
"Patio Close, Clarence Avenue, London","£375,000",Apartment,1,1,Ask agent
"Southwell Grove Road, London, E11","£375,000",Flat,1,1,Ask agent
"Abbey Road, St Johns Wood","£375,000",Flat,N/A,1,Ask agent
"Holloway Road, Islington, London, N7","£375,000",Apartment,1,1,Ask agent
"Trafalgar Avenue, London","£375,000",Flat,1,1,Ask agent
"Copt Place, Mill Hill, London","£375,000",Flat,1,1,Ask agent
"Peckham Grove, Peckham, SE15","£375,000",Flat,1,1,Ask agent
"Beck House, Twickenham Road, Isleworth","£375,000",Flat,2,2,Ask agent
"Copeland Court, 3 Knights Road, London, E16","£375,000",Apartment,1,1,551 sq ft
"Worple Road, Raynes Park","£375,000",Flat,1,1,Ask agent
"Burghley Hall Close, Southfields","£375,000",Flat,2,1,Ask agent
"Dartmouth Road, London","£375,000",Flat,2,2,Ask agent
"Buckingham Gate, London","£375,000",Flat,N/A,1,194 sq ft
"Walham Green Court, London, SW6","£375,000",Flat,1,1,513 sq ft
"Elspeth Road, London","£375,000",Flat,1,1,Ask agent
"Leopold Street, Bow, London, E3","£375,000",Flat,2,1,681 sq ft
"Jane Austen Hall, London E16 1UL","£375,000",Apartment,2,1,642 sq ft
"Bombardier House, Whittle Road, London, SE3 9GZ","£375,000",Flat,1,1,Ask agent
"Scott Ellis Gardens, London, NW8","£375,000",Apartment,1,1,Ask agent
"Symons Close, London, SE15","£375,000",Flat,2,1,700 sq ft
"Newport Avenue, London, E14","£375,000",Apartment,1,1,530 sq ft
"Cressy House, Queens Ride, LONDON, SW13","£375,000",Apartment,2,1,Ask agent
"Simon Court, Maida Vale, W9","£375,000",Flat,1,1,607 sq ft
"Woodville Gardens, W5","£375,000",Flat,1,1,549 sq ft
"Hampton Road, Twickenham","£375,000",Flat,1,1,Ask agent
"Rectory Grove, Rectory Court, SW4","£375,000",Flat,1,1,420 sq ft
"Ability Place, 
Millharbour, E14","£375,000",Flat,1,1,500 sq ft
"Barge Walk, Greenwich, London, SE10 0UG","£375,000",Flat,1,1,Ask agent
"Bruges Place, Camden, London, NW1","£375,000",Apartment,N/A,1,280 sq ft
"Arklow Road, London","£375,000",Apartment,1,1,Ask agent
"Conyers Road, Streatham","£375,000",Flat,2,1,Ask agent
"Brookscroft Road, London, E17","£375,000",Flat,2,1,Ask agent
"Broxholm Road, London, SE27","£375,000",Apartment,1,1,Ask agent
"Ballentyne Court, Winchmore Hill, N21","£375,000",Flat,2,2,635 sq ft
"Moyers Rd, Leyton","£375,000",Flat,2,1,527 sq ft
"Audley Road, Hendon, London","£375,000",Flat,2,1,560 sq ft
"Richmond Road, Kingston","£375,000",Flat,1,1,517 sq ft
"12 Dagnall Park, Selhurst, SE25","£375,000",Maisonette,2,2,Ask agent
"Wightman Road, Hornsey N8","£375,000",Apartment,2,1,717 sq ft
"Algernon Road, Ladywell, SE13","£375,000",Apartment,1,1,Ask agent
"Coate Street, Hackney","£375,000",Flat,1,1,Ask agent
"Crystal Palace Parade, London, SE19","£375,000",Apartment,2,1,Ask agent
"Stanley Road, Woodford, London, E18","£375,000",Flat,2,1,Ask agent
"Fitzhugh Grove, SW18","£375,000",Apartment,2,1,644 sq ft
"Cambridge Road, Battersea, London, SW11","£375,000",Flat,1,1,429 sq ft
"Haliburton Road, London, TW1","£375,000",Ground Maisonette,1,1,484 sq ft
"Boundary Lane, London","£375,000",Flat,1,1,Ask agent
"Billingshurst Way, Greenwich","£375,000",Flat,1,1,592 sq ft
"Ballards Lane, Finchley Central, London, N3","£375,000",Flat,2,1,634 sq ft
"Monks Close, Enfield","£375,000",Maisonette,2,1,Ask agent
"Verdant Lane, London","£375,000",Flat,2,1,647 sq ft
"John Barnes Walk, Stratford, London, E15","£375,000",Maisonette,3,1,900 sq ft
"Caxton Square, London, N22","£375,000",Apartment,1,1,Ask agent
"Derby Road, Sheen Parkside","£375,000",Flat,1,1,Ask agent
"Damsel Walk, Hendon, London, NW9","£375,000",Flat,1,1,643 sq ft
"Pancras Way, London","£375,000",Flat,2,2,Ask agent
"Queenstown Road, Battersea","£375,000",Flat,1,1,Ask agent
"Featley Road, London, SW9","£375,000",Maisonette,3,1,Ask agent
"Glenthorne Road, Walthamstow","£375,000",Apartment,1,1,566 sq ft
"Rosemary Avenue, Enfield","£375,000",Maisonette,3,1,Ask agent
"Hallings Wharf, Stratford, London, E15","£375,000",Flat,2,1,864 sq ft
"Clapham Road, London","£375,000",Flat,1,1,474 sq ft
"Woodcroft Apartments, Colindale, NW9","£375,000",Flat,1,1,793 sq ft
"Charlton Road, London, NW10","£375,000",Flat,2,1,574 sq ft
"Artisan Apartments, Montford Place, London, E15","£375,000",Apartment,1,1,Ask agent
"Shakespeare Road, Harlesden","£375,000",Flat,2,1,Ask agent
"Piquet Road, London, SE20","£375,000",Flat,2,1,Ask agent
"Knights Hill, West Norwood","£375,000",Flat,2,1,Ask agent
"Cavendish Street, London, N1","£375,000",Flat,2,1,736 sq ft
"Oakley Square, Camden Town","£375,000",Studio,N/A,1,Ask agent
"Wells Terrace, London","£375,000",Flat,2,1,Ask agent
"Royal Mint Street, Tower Hamlets, London, E1","£375,000",Flat,1,1,464 sq ft
"Mogden Lane, Isleworth","£375,000",Maisonette,2,1,752 sq ft
"Doreen Avenue, Kingsbury, London, NW9","£375,000",Flat,2,1,615 sq ft
"Steyning Grove, London","£375,000",End of Terrace,2,1,Ask agent
"Rosemary Terrace, 
Rosemary Lane, SW14","£375,000",Flat,1,1,Ask agent
"Holyoake Walk, Ealing","£375,000",Flat,2,1,Ask agent
"Sylvan Road,  London, SE19","£375,000",Maisonette,2,1,Ask agent
"Holland Road, Shepherds Bush","£375,000",Flat,1,1,Ask agent
"Kettlebaston Road, Walthamstow, London, E10","£375,000",Maisonette,1,1,Ask agent
"Beaufort Street, London, SW3","£375,000",Flat,N/A,1,299 sq ft
"Regency Place, London","£375,000",Flat,N/A,1,345 sq ft
"Lidcote House, 35 Robsart Street, London, SW9","£375,000",Apartment,1,1,550 sq ft
"Distillery Walk, Brentford","£375,000",Flat,2,1,Ask agent
"Primrose Place, Isleworth","£375,000",Flat,2,1,Ask agent
"Poolmans Street, London, SE16","£375,000",Apartment,1,1,523 sq ft
"Kingswood Estate, Gipsy Hill, London, SE21","£375,000",Flat,3,1,777 sq ft
"Bloxhall Road, Leyton, London, E10","£375,000",Flat,1,1,Ask agent
"Denbigh Road, Ealing, W13","£375,000",Ground Flat,1,1,455 sq ft
"Ireton Street, London, E3","£375,000",Flat,1,1,Ask agent
"Coldharbour Lane, London","£375,000",Apartment,1,1,Ask agent
"Montague House, 10 Wesley Avenue, Beckton, London, E16","£375,000",Flat,2,1,671 sq ft
"Amberley Road, Maida Vale, London, W9","£375,000",Apartment,1,1,359 sq ft
"Oldham Terrace, Acton","£375,000",Flat,1,1,Ask agent
"Goldsmith Road, London","£375,000",Flat,2,1,Ask agent
"Aboyne Drive, Raynes Park","£375,000",Flat,1,1,Ask agent
"West Heath Court, Golders Green, NW11","£375,000",Apartment,1,1,452 sq ft
"Butterfly Court, Bathhurst Square, London, N15","£375,000",Apartment,1,1,Ask agent
"Ladysmith Road, Enfield Town, EN1 - Share Of Freehold!","£375,000",Flat,2,1,Ask agent
"Streatham High Road, London, SW16","£375,000",Apartment,2,2,600 sq ft
"Thames Road, Chiswick","£375,000",Flat,1,1,Ask agent
"Kent Street, London, E2","£375,000",Apartment,2,1,681 sq ft
"Woodside Park Road, Woodside Park","£375,000",Flat,2,1,Ask agent
"Kent Street, London","£375,000",Apartment,2,1,Ask agent
"Sinclair Road, London, W14","£375,000",Apartment,1,1,Ask agent
"Park Avenue, Alexandra Palace, N22","£375,000",Flat,1,1,Ask agent
"Cambridge Heath Road, Bethnal Green","£375,000",Flat,1,1,463 sq ft
"St Johns Park, Blackheath, SE3","£375,000",Apartment,1,1,Ask agent
"Fontaine Court, Southgate, N14","£375,000",Flat,2,2,Ask agent
"Manordene Road, Thamesmead, London, SE28","£375,000",Semi-Detached,3,1,Ask agent
"Tildesley Road, London, SW15","£375,000",Apartment,2,1,Ask agent
"Kinder Close, Thamesmead","£375,000",House,3,1,861 sq ft
"Drayton Park, Arsenal, London, N5","£375,000",Flat,2,1,741 sq ft
"Greenford Avenue, LONDON, W7","£375,000",Flat,1,1,Ask agent
"Hardwicks Square, Wandsworth","£375,000",Flat,1,1,Ask agent
"Balfour Grove, London","£375,000",Maisonette,2,1,Ask agent
"Broxholm Road, West Norwood","£375,000",Flat,1,1,Ask agent
"Canning Town, E16, Canning Town, London, E16","£375,000",Flat,1,1,584 sq ft
"West Bank, Stamford Hill, London, N16","£375,000",Flat,1,1,540 sq ft
